
在位置 681662 发现不同:  文件1: 2959.93 文件2: 384.084
在位置 681663 发现不同:  文件1: 2957.29 文件2: 129.723
在位置 681744 发现不同:  文件1: 1324 文件2: 514.045
在位置 681745 发现不同:  文件1: 15.4141 文件2: 191.578
在位置 681746 发现不同:  文件1: 388.495 文件2: 234.129
在位置 681747 发现不同:  文件1: -238.047 文件2: 106.256
在位置 681828 发现不同:  文件1: 516.634 文件2: 532.93
在位置 681829 发现不同:  文件1: 254.365 文件2: 183.834
在位置 681830 发现不同:  文件1: -1227.04 文件2: 211.789
在位置 681831 发现不同:  文件1: -823.503 文件2: 125.152
在位置 681912 发现不同:  文件1: 145.306 文件2: 573.464
在位置 681913 发现不同:  文件1: 360.048 文件2: 178.791
在位置 681914 发现不同:  文件1: -619.641 文件2: 133.24
在位置 681915 发现不同:  文件1: 2908.8 文件2: 189.001
在位置 681996 发现不同:  文件1: -1359.4 文件2: 575.031
在位置 681997 发现不同:  文件1: 3848.44 文件2: 198.099
在位置 681998 发现不同:  文件1: 2864.5 文件2: 132.163
在位置 681999 发现不同:  文件1: 5391.66 文件2: 228.365
在位置 682080 发现不同:  文件1: -3458.34 文件2: 15.8712
在位置 682081 发现不同:  文件1: -66.7173 文件2: 283.528
在位置 682082 发现不同:  文件1: 6840.28 文件2: 31.2859
在位置 682083 发现不同:  文件1: 624.036 文件2: 206.095
在位置 682164 发现不同:  文件1: -587.251 文件2: 76.198
在位置 682165 发现不同:  文件1: -1423.69 文件2: 289.816
在位置 682166 发现不同:  文件1: 61.6964 文件2: 152.243
在位置 682167 发现不同:  文件1: 1723.67 文件2: 250.214
在位置 682248 发现不同:  文件1: 69.3821 文件2: 98.1826
在位置 682249 发现不同:  文件1: -1877.96 文件2: 282.678
在位置 682250 发现不同:  文件1: -1449.86 文件2: 191.856
在位置 682251 发现不同:  文件1: 3030.41 文件2: 292.156
在位置 682332 发现不同:  文件1: 223.753 文件2: 136.355
在位置 682333 发现不同:  文件1: -315.564 文件2: 276.381
在位置 682334 发现不同:  文件1: -620.06 文件2: 263.432
在位置 682335 发现不同:  文件1: -147.213 文件2: 281.137
在位置 682416 发现不同:  文件1: 1914.9 文件2: 190.807
在位置 682417 发现不同:  文件1: 1084.29 文件2: 278.749
在位置 682418 发现不同:  文件1: 2252.92 文件2: 374.158
在位置 682419 发现不同:  文件1: -30.3372 文件2: 285.869
在位置 682500 发现不同:  文件1: 1109.64 文件2: 260.42
在位置 682501 发现不同:  文件1: 732.528 文件2: 301.375
在位置 682502 发现不同:  文件1: 516.655 文件2: 515.643
在位置 682503 发现不同:  文件1: -614.42 文件2: 333.094
在位置 682584 发现不同:  文件1: 168.685 文件2: 313.561
在位置 682585 发现不同:  文件1: 3437.31 文件2: 303.763
在位置 682586 发现不同:  文件1: -1579.43 文件2: 611.638
在位置 682587 发现不同:  文件1: 5249.45 文件2: 337.531
在位置 682668 发现不同:  文件1: 113.928 文件2: 321.471
在位置 682669 发现不同:  文件1: 2871.7 文件2: 313.082
在位置 682670 发现不同:  文件1: -1627.28 文件2: 624.251
在位置 682671 发现不同:  文件1: 3974.77 文件2: 354.381
在位置 682752 发现不同:  文件1: 223.829 文件2: 325.449
在位置 682753 发现不同:  文件1: 319.28 文件2: 313.429
在位置 682754 发现不同:  文件1: -1846.62 文件2: 627.803
在位置 682755 发现不同:  文件1: -1435.56 文件2: 355.852
在位置 682836 发现不同:  文件1: 111.185 文件2: 319.175
在位置 682837 发现不同:  文件1: 1303.13 文件2: 286.522
在位置 682838 发现不同:  文件1: -1447.87 文件2: 634.886
在位置 682839 发现不同:  文件1: 927.449 文件2: 303.097
在位置 682920 发现不同:  文件1: -4202.17 文件2: 319.731
在位置 682921 发现不同:  文件1: -13.8612 文件2: 236.843
在位置 682922 发现不同:  文件1: 7843.71 文件2: 638.269
在位置 682923 发现不同:  文件1: -1183.7 文件2: 202.829
在位置 683004 发现不同:  文件1: -5064.02 文件2: 320.652
在位置 683005 发现不同:  文件1: -299.883 文件2: 226.745
在位置 683006 发现不同:  文件1: 9529.29 文件2: 633.944
在位置 683007 发现不同:  文件1: -846.7 文件2: 183.943
在位置 683088 发现不同:  文件1: 375.289 文件2: 326.192
在位置 683089 发现不同:  文件1: -6255.15 文件2: 227.142
在位置 683090 发现不同:  文件1: 5440.81 文件2: 621.267
在位置 683091 发现不同:  文件1: 11746.4 文件2: 188.741
在位置 683172 发现不同:  文件1: 1824.34 文件2: 375.973
在位置 683173 发现不同:  文件1: -4832.81 文件2: 237.551
在位置 683174 发现不同:  文件1: 8234.01 文件2: 521.6
在位置 683175 发现不同:  文件1: 9056.05 文件2: 206.754
在位置 683256 发现不同:  文件1: 4994.03 文件2: 399.853
在位置 683257 发现不同:  文件1: 173.79 文件2: 255.831
在位置 683258 发现不同:  文件1: 7509.34 文件2: 467.559
在位置 683259 发现不同:  文件1: 2121.69 文件2: 236.975
在位置 683340 发现不同:  文件1: 7629.23 文件2: 455.98
在位置 683341 发现不同:  文件1: -381.593 文件2: 268.78
在位置 683342 发现不同:  文件1: 12537.3 文件2: 346.515
在位置 683343 发现不同:  文件1: 6051.05 文件2: 253.849
在位置 683424 发现不同:  文件1: 1369.89 文件2: 513.599
在位置 683425 发现不同:  文件1: 5387.21 文件2: 267.72
在位置 683426 发现不同:  文件1: 5132.62 文件2: 240.949
在位置 683427 发现不同:  文件1: 8805.74 文件2: 250.435
在位置 683508 发现不同:  文件1: -377.394 文件2: 531.643
在位置 683509 发现不同:  文件1: 3239.04 文件2: 268.054
在位置 683510 发现不同:  文件1: 11061.8 文件2: 213.091
在位置 683511 发现不同:  文件1: 4250.99 文件2: 266.56
在位置 683592 发现不同:  文件1: -2450.16 文件2: 556.002
在位置 683593 发现不同:  文件1: -352.028 文件2: 253.672
在位置 683594 发现不同:  文件1: 4288.19 文件2: 170.808
在位置 683595 发现不同:  文件1: 3841.75 文件2: 293.253
在位置 683676 发现不同:  文件1: -3400.3 文件2: 575.302
在位置 683677 发现不同:  文件1: -4942.2 文件2: 246.076
在位置 683678 发现不同:  文件1: 6564.65 文件2: 147.342
在位置 683679 发现不同:  文件1: 9407.23 文件2: 322.077
在位置 683760 发现不同:  文件1: -1757.69 文件2: 17.3503
在位置 683761 发现不同:  文件1: -2613.6 文件2: 302.419
在位置 683762 发现不同:  文件1: 5380.31 文件2: 34.3401
在位置 683763 发现不同:  文件1: 3634.9 文件2: 218.019
在位置 683844 发现不同:  文件1: 1436.09 文件2: 74.7054
在位置 683845 发现不同:  文件1: -362.46 文件2: 303.901
在位置 683846 发现不同:  文件1: 8448.46 文件2: 148.156
在位置 683847 发现不同:  文件1: 1305.5 文件2: 232.297
在位置 683928 发现不同:  文件1: 1861.91 文件2: 99.9697
在位置 683929 发现不同:  文件1: -971.66 文件2: 288.108
在位置 683930 发现不同:  文件1: 3771.17 文件2: 194.402
在位置 683931 发现不同:  文件1: 1991.3 文件2: 279.441
在位置 684012 发现不同:  文件1: 2839.58 文件2: 134.994
在位置 684013 发现不同:  文件1: -1160.96 文件2: 284.505
在位置 684014 发现不同:  文件1: 3764.56 文件2: 260.949
在位置 684015 发现不同:  文件1: 3803.81 文件2: 294.168
在位置 684096 发现不同:  文件1: 2197.39 文件2: 195.488
在位置 684097 发现不同:  文件1: 975.808 文件2: 283.9
在位置 684098 发现不同:  文件1: 2936.08 文件2: 384.352
在位置 684099 发现不同:  文件1: 2534.1 文件2: 297.731
在位置 684180 发现不同:  文件1: 2042.37 文件2: 259.76
在位置 684181 发现不同:  文件1: 371.825 文件2: 285.239
在位置 684182 发现不同:  文件1: 4708.12 文件2: 513.622
在位置 684183 发现不同:  文件1: 264.242 文件2: 298.711
在位置 684264 发现不同:  文件1: 67.5334 文件2: 312.291
在位置 684265 发现不同:  文件1: 1574.97 文件2: 288.518
在位置 684266 发现不同:  文件1: 2655.55 文件2: 612.019
在位置 684267 发现不同:  文件1: 3488.98 文件2: 305.782
在位置 684348 发现不同:  文件1: 464.665 文件2: 319.209
在位置 684349 发现不同:  文件1: 1972.37 文件2: 289.514
在位置 684350 发现不同:  文件1: 3226.37 文件2: 622.563
在位置 684351 发现不同:  文件1: 4562.84 文件2: 306.565
在位置 684432 发现不同:  文件1: -78.0744 文件2: 324.577
在位置 684433 发现不同:  文件1: 1529.13 文件2: 289.155
在位置 684434 发现不同:  文件1: -50.3681 文件2: 629.716
在位置 684435 发现不同:  文件1: 2232.9 文件2: 306.696
在位置 684516 发现不同:  文件1: 68.1056 文件2: 319.372
在位置 684517 发现不同:  文件1: -754.822 文件2: 288.868
在位置 684518 发现不同:  文件1: -199.225 文件2: 637.085
在位置 684519 发现不同:  文件1: -16.6966 文件2: 306.475
在位置 684600 发现不同:  文件1: -534.854 文件2: 320.364
在位置 684601 发现不同:  文件1: 96.1373 文件2: 288.465
在位置 684602 发现不同:  文件1: 2671.7 文件2: 637.931
在位置 684603 发现不同:  文件1: -283.833 文件2: 307.226
在位置 684684 发现不同:  文件1: 690.849 文件2: 320.694
在位置 684685 发现不同:  文件1: 569.267 文件2: 288.661
在位置 684686 发现不同:  文件1: 7175.38 文件2: 636.442
在位置 684687 发现不同:  文件1: -421.303 文件2: 307.287
在位置 684768 发现不同:  文件1: -1799.16 文件2: 325.561
在位置 684769 发现不同:  文件1: 22.03 文件2: 287.209
在位置 684770 发现不同:  文件1: 7752.12 文件2: 622.669
在位置 684771 发现不同:  文件1: 6186.23 文件2: 306.599
在位置 684852 发现不同:  文件1: 1741.46 文件2: 427.097
在位置 684853 发现不同:  文件1: 704.484 文件2: 284.213
在位置 684854 发现不同:  文件1: 1259.44 文件2: 421.351
在位置 684855 发现不同:  文件1: 7041.49 文件2: 299.6
在位置 684936 发现不同:  文件1: 3882.34 文件2: 456.338
在位置 684937 发现不同:  文件1: 1397.23 文件2: 280.18
在位置 684938 发现不同:  文件1: 7493.46 文件2: 358.075
在位置 684939 发现不同:  文件1: 9989.06 文件2: 279.734
在位置 685020 发现不同:  文件1: 1598.6 文件2: 478.152
在位置 685021 发现不同:  文件1: 3048.93 文件2: 279.313
在位置 685022 发现不同:  文件1: 8129.78 文件2: 312.806
在位置 685023 发现不同:  文件1: 3729.83 文件2: 262.34
在位置 685104 发现不同:  文件1: 1960.93 文件2: 516.011
在位置 685105 发现不同:  文件1: 2035.43 文件2: 276.507
在位置 685106 发现不同:  文件1: 4841.64 文件2: 239.385
在位置 685107 发现不同:  文件1: 4188.33 文件2: 247.111
在位置 685188 发现不同:  文件1: -1662.36 文件2: 535.389
在位置 685189 发现不同:  文件1: 278.733 文件2: 276.097
在位置 685190 发现不同:  文件1: 3734.6 文件2: 203.014
在位置 685191 发现不同:  文件1: 9269.82 文件2: 245.838
在位置 685272 发现不同:  文件1: 63.4996 文件2: 554.436
在位置 685273 发现不同:  文件1: 607.519 文件2: 270.996
在位置 685274 发现不同:  文件1: 1463.06 文件2: 168.532
在位置 685275 发现不同:  文件1: 724.506 文件2: 258.234
在位置 685356 发现不同:  文件1: -1428.22 文件2: 578.157
在位置 685357 发现不同:  文件1: -978.34 文件2: 292.54
在位置 685358 发现不同:  文件1: 6847.24 文件2: 128.442
在位置 685359 发现不同:  文件1: 638.273 文件2: 231.92
在位置 685440 发现不同:  文件1: -2156.97 文件2: 25.8196
在位置 685441 发现不同:  文件1: -1533.94 文件2: 308.425
在位置 685442 发现不同:  文件1: 5157.38 文件2: 51.2872
在位置 685443 发现不同:  文件1: 3418.63 文件2: 213.618
在位置 685524 发现不同:  文件1: -1010.62 文件2: 90.4257
在位置 685525 发现不同:  文件1: -3602.83 文件2: 307.561
在位置 685526 发现不同:  文件1: 4798.62 文件2: 179.46
在位置 685527 发现不同:  文件1: 14558.9 文件2: 221.652
在位置 685608 发现不同:  文件1: 2389.3 文件2: 104.503
在位置 685609 发现不同:  文件1: -5744.15 文件2: 301.343
在位置 685610 发现不同:  文件1: 5008.56 文件2: 203.745
在位置 685611 发现不同:  文件1: 13702 文件2: 243.958
在位置 685692 发现不同:  文件1: 5667.61 文件2: 147.206
在位置 685693 发现不同:  文件1: -961.671 文件2: 282.789
在位置 685694 发现不同:  文件1: 9123.67 文件2: 285.648
在位置 685695 发现不同:  文件1: 7148.6 文件2: 287.931
在位置 685776 发现不同:  文件1: 7429.41 文件2: 243.435
在位置 685777 发现不同:  文件1: 3369.58 文件2: 282.149
在位置 685778 发现不同:  文件1: 12492.2 文件2: 481.398
在位置 685779 发现不同:  文件1: 8938.06 文件2: 293.825
在位置 685860 发现不同:  文件1: 1859.7 文件2: 267.337
在位置 685861 发现不同:  文件1: 6367.66 文件2: 285.726
在位置 685862 发现不同:  文件1: 1612.95 文件2: 529.146
在位置 685863 发现不同:  文件1: 10165.9 文件2: 293.413
在位置 685944 发现不同:  文件1: -338.387 文件2: 288.296
在位置 685945 发现不同:  文件1: 3720.53 文件2: 285.738
在位置 685946 发现不同:  文件1: -148.397 文件2: 563.287
在位置 685947 发现不同:  文件1: 4871.96 文件2: 299.297
在位置 686028 发现不同:  文件1: -526.557 文件2: 310.781
在位置 686029 发现不同:  文件1: 2029.34 文件2: 290.381
在位置 686030 发现不同:  文件1: -271.028 文件2: 595.533
在位置 686031 发现不同:  文件1: 1502.79 文件2: 307.514
在位置 686112 发现不同:  文件1: -932.193 文件2: 320.752
在位置 686113 发现不同:  文件1: 1235.23 文件2: 289.267
在位置 686114 发现不同:  文件1: 504.315 文件2: 628.292
在位置 686115 发现不同:  文件1: 21.4003 文件2: 307.427
在位置 686196 发现不同:  文件1: -1375.01 文件2: 319.264
在位置 686197 发现不同:  文件1: -1870.01 文件2: 288.314
在位置 686198 发现不同:  文件1: 1471.93 文件2: 637.626
在位置 686199 发现不同:  文件1: 2579.85 文件2: 304.72
在位置 686280 发现不同:  文件1: -2282.9 文件2: 320.91
在位置 686281 发现不同:  文件1: -1525.3 文件2: 287.708
在位置 686282 发现不同:  文件1: 4349.2 文件2: 637.155
在位置 686283 发现不同:  文件1: 2051.35 文件2: 304.925
在位置 686364 发现不同:  文件1: -3089.33 文件2: 320.222
在位置 686365 发现不同:  文件1: -3442.22 文件2: 287.869
在位置 686366 发现不同:  文件1: 8765.04 文件2: 636.521
在位置 686367 发现不同:  文件1: 5653.98 文件2: 305.489
在位置 686448 发现不同:  文件1: 3102.25 文件2: 323.484
在位置 686449 发现不同:  文件1: -2751.26 文件2: 288.042
在位置 686450 发现不同:  文件1: 8492.43 文件2: 626.227
在位置 686451 发现不同:  文件1: 5257.76 文件2: 308.642
在位置 686532 发现不同:  文件1: 6497.15 文件2: 421.136
在位置 686533 发现不同:  文件1: 377.992 文件2: 289.357
在位置 686534 发现不同:  文件1: 11141 文件2: 432.959
在位置 686535 发现不同:  文件1: 5950.83 文件2: 302.988
在位置 686616 发现不同:  文件1: 3865 文件2: 454.968
在位置 686617 发现不同:  文件1: 2185.87 文件2: 287.185
在位置 686618 发现不同:  文件1: 5034.9 文件2: 361.229
在位置 686619 发现不同:  文件1: 4202.54 文件2: 282.923
在位置 686700 发现不同:  文件1: 2258.66 文件2: 478.503
在位置 686701 发现不同:  文件1: 852.028 文件2: 281.694
在位置 686702 发现不同:  文件1: 3272.12 文件2: 313.824
在位置 686703 发现不同:  文件1: -694.227 文件2: 262.834
在位置 686784 发现不同:  文件1: 422.853 文件2: 514.65
在位置 686785 发现不同:  文件1: 2306.03 文件2: 278.387
在位置 686786 发现不同:  文件1: 2977 文件2: 243.178
在位置 686787 发现不同:  文件1: 2836.9 文件2: 245.883
在位置 686868 发现不同:  文件1: -540.548 文件2: 539.856
在位置 686869 发现不同:  文件1: -133.812 文件2: 287.032
在位置 686870 发现不同:  文件1: 438.1 文件2: 193.449
在位置 686871 发现不同:  文件1: 1995.41 文件2: 229.08
在位置 686952 发现不同:  文件1: -1307.42 文件2: 568.03
在位置 686953 发现不同:  文件1: -254.617 文件2: 309.44
在位置 686954 发现不同:  文件1: 2392.42 文件2: 141.459
在位置 686955 发现不同:  文件1: -408.883 文件2: 185.827
在位置 687036 发现不同:  文件1: 944.413 文件2: 598.661
在位置 687037 发现不同:  文件1: 244.473 文件2: 316.225
在位置 687038 发现不同:  文件1: -344.977 文件2: 80.5598
在位置 687039 发现不同:  文件1: -1555.14 文件2: 176.566
在位置 687120 发现不同:  文件1: -1518.05 文件2: 29.631
在位置 687121 发现不同:  文件1: 1088.04 文件2: 313.156
在位置 687122 发现不同:  文件1: 1462.98 文件2: 58.7824
在位置 687123 发现不同:  文件1: -333.981 文件2: 222.894
在位置 687204 发现不同:  文件1: -493.935 文件2: 84.0748
在位置 687205 发现不同:  文件1: 129.563 文件2: 316.837
在位置 687206 发现不同:  文件1: -574.969 文件2: 166.306
在位置 687207 发现不同:  文件1: -1711.98 文件2: 207.943
在位置 687288 发现不同:  文件1: 153.39 文件2: 90.965
在位置 687289 发现不同:  文件1: -1708.81 文件2: 330.302
在位置 687290 发现不同:  文件1: -1360.51 文件2: 151.276
在位置 687291 发现不同:  文件1: 2421.01 文件2: 197.494
在位置 687372 发现不同:  文件1: -89.029 文件2: 110.209
在位置 687373 发现不同:  文件1: -440.373 文件2: 333.951
在位置 687374 发现不同:  文件1: -457.599 文件2: 167.23
在位置 687375 发现不同:  文件1: -484.325 文件2: 197.83
在位置 687456 发现不同:  文件1: 1255.52 文件2: 233.331
在位置 687457 发现不同:  文件1: 27.581 文件2: 313.194
在位置 687458 发现不同:  文件1: 1575.1 文件2: 461.846
在位置 687459 发现不同:  文件1: -1032.63 文件2: 239.611
在位置 687540 发现不同:  文件1: 352.71 文件2: 193.275
在位置 687541 发现不同:  文件1: 479.954 文件2: 295.879
在位置 687542 发现不同:  文件1: -1517.58 文件2: 383.977
在位置 687543 发现不同:  文件1: -1307.15 文件2: 275.891
在位置 687624 发现不同:  文件1: 1601.61 文件2: 225.897
在位置 687625 发现不同:  文件1: 7510.07 文件2: 367.324
在位置 687626 发现不同:  文件1: 1029.75 文件2: 92.9612
在位置 687627 发现不同:  文件1: 15361.4 文件2: 250.462
在位置 687708 发现不同:  文件1: -751.312 文件2: 224.331
在位置 687709 发现不同:  文件1: 5771.59 文件2: 366.355
在位置 687710 发现不同:  文件1: 30445.8 文件2: 96.4135
在位置 687711 发现不同:  文件1: 36554.9 文件2: 248.814
在位置 687792 发现不同:  文件1: -1276.78 文件2: 314.079
在位置 687793 发现不同:  文件1: -1719.43 文件2: 289.053
在位置 687794 发现不同:  文件1: 8756.5 文件2: 616.451
在位置 687795 发现不同:  文件1: 3679.3 文件2: 303.381
在位置 687876 发现不同:  文件1: -1266.67 文件2: 319.768
在位置 687877 发现不同:  文件1: -1457.03 文件2: 288.091
在位置 687878 发现不同:  文件1: 7344.84 文件2: 640.218
在位置 687879 发现不同:  文件1: 6072.24 文件2: 304.284
在位置 687960 发现不同:  文件1: 1213.48 文件2: 320.225
在位置 687961 发现不同:  文件1: -1766.68 文件2: 287.927
在位置 687962 发现不同:  文件1: 1954.66 文件2: 637.228
在位置 687963 发现不同:  文件1: 4048.77 文件2: 305.34
在位置 688044 发现不同:  文件1: 3134.37 文件2: 320.36
在位置 688045 发现不同:  文件1: -47.7003 文件2: 287.559
在位置 688046 发现不同:  文件1: 4824.67 文件2: 636.149
在位置 688047 发现不同:  文件1: 1920.52 文件2: 305.435
在位置 688128 发现不同:  文件1: 493.255 文件2: 323.255
在位置 688129 发现不同:  文件1: 1364.38 文件2: 287.661
在位置 688130 发现不同:  文件1: 2749.61 文件2: 625.858
在位置 688131 发现不同:  文件1: 2097.09 文件2: 305.394
在位置 688212 发现不同:  文件1: -613.594 文件2: 406.845
在位置 688213 发现不同:  文件1: 948.534 文件2: 289.409
在位置 688214 发现不同:  文件1: 2684.52 文件2: 461.202
在位置 688215 发现不同:  文件1: 2977.82 文件2: 300.915
在位置 688296 发现不同:  文件1: 64.8053 文件2: 448.213
在位置 688297 发现不同:  文件1: -496.535 文件2: 294.775
在位置 688298 发现不同:  文件1: 628.967 文件2: 374.707
在位置 688299 发现不同:  文件1: 2565.94 文件2: 288.247
在位置 688380 发现不同:  文件1: 241.205 文件2: 474.364
在位置 688381 发现不同:  文件1: -354.631 文件2: 287.953
在位置 688382 发现不同:  文件1: 442.752 文件2: 322.581
在位置 688383 发现不同:  文件1: 3119.54 文件2: 258.974
在位置 688464 发现不同:  文件1: -3.9624 文件2: 504.827
在位置 688465 发现不同:  文件1: -135.857 文件2: 288.37
在位置 688466 发现不同:  文件1: 1778.01 文件2: 264.095
在位置 688467 发现不同:  文件1: 1777.16 文件2: 236.82
在位置 688548 发现不同:  文件1: -739.129 文件2: 541.338
在位置 688549 发现不同:  文件1: 564.573 文件2: 307.409
在位置 688550 发现不同:  文件1: 4402.43 文件2: 191.67
在位置 688551 发现不同:  文件1: -580.134 文件2: 202.82
在位置 688632 发现不同:  文件1: 275.058 文件2: 587.678
在位置 688633 发现不同:  文件1: -217.498 文件2: 342.543
在位置 688634 发现不同:  文件1: 1433.01 文件2: 103.57
在位置 688635 发现不同:  文件1: 1973.25 文件2: 229.952
在位置 688716 发现不同:  文件1: -1298.12 文件2: 587.402
在位置 688717 发现不同:  文件1: 820.274 文件2: 372.75
在位置 688718 发现不同:  文件1: 4292.39 文件2: 104.778
在位置 688719 发现不同:  文件1: 3258.91 文件2: 288.073
在位置 688800 发现不同:  文件1: -1036.59 文件2: 30.3113
在位置 688801 发现不同:  文件1: 2542.23 文件2: 359.096
在位置 688802 发现不同:  文件1: 1024.18 文件2: 59.9944
在位置 688803 发现不同:  文件1: 4766.82 文件2: 321.457
在位置 688884 发现不同:  文件1: -1264.37 文件2: 42.2817
在位置 688885 发现不同:  文件1: -1442.46 文件2: 367.463
在位置 688886 发现不同:  文件1: 1659.61 文件2: 79.5439
在位置 688887 发现不同:  文件1: 2604.9 文件2: 292.873
在位置 688968 发现不同:  文件1: -229.388 文件2: 110.052
在位置 688969 发现不同:  文件1: -763.416 文件2: 383.944
在位置 688970 发现不同:  文件1: 6478.11 文件2: 139.984
在位置 688971 发现不同:  文件1: 1508.02 文件2: 295.506
在位置 689052 发现不同:  文件1: -3470.49 文件2: 113.066
在位置 689053 发现不同:  文件1: -369.308 文件2: 387.057
在位置 689054 发现不同:  文件1: 15881.8 文件2: 146.158
在位置 689055 发现不同:  文件1: 3055.42 文件2: 299.354
在位置 689136 发现不同:  文件1: 226.084 文件2: 112.365
在位置 689137 发现不同:  文件1: 1769.6 文件2: 351.403
在位置 689138 发现不同:  文件1: 6049.63 文件2: 148.521
在位置 689139 发现不同:  文件1: 7937.39 文件2: 227.153
在位置 689220 发现不同:  文件1: 1658.91 文件2: 176.111
在位置 689221 发现不同:  文件1: 1619.02 文件2: 342.542
在位置 689222 发现不同:  文件1: 2599.62 文件2: 193.995
在位置 689223 发现不同:  文件1: 5014.67 文件2: 206.089
在位置 689304 发现不同:  文件1: 328.824 文件2: 225.155
在位置 689305 发现不同:  文件1: 2053.39 文件2: 376.006
在位置 689306 发现不同:  文件1: -578.047 文件2: 95.1759
在位置 689307 发现不同:  文件1: 4154.66 文件2: 268.74
在位置 689388 发现不同:  文件1: -2335.36 文件2: 224.787
在位置 689389 发现不同:  文件1: -926.681 文件2: 376.109
在位置 689390 发现不同:  文件1: 4271.51 文件2: 95.4708
在位置 689391 发现不同:  文件1: 3468.13 文件2: 268.555
在位置 689472 发现不同:  文件1: -2756.74 文件2: 314.668
在位置 689473 发现不同:  文件1: -1533.28 文件2: 353.494
在位置 689474 发现不同:  文件1: 13809.4 文件2: 324.295
在位置 689475 发现不同:  文件1: 2041.43 文件2: 222.761
在位置 689556 发现不同:  文件1: -732.534 文件2: 319.847
在位置 689557 发现不同:  文件1: -2062.96 文件2: 287.447
在位置 689558 发现不同:  文件1: 8139.28 文件2: 637.878
在位置 689559 发现不同:  文件1: 10981.4 文件2: 305.645
在位置 689640 发现不同:  文件1: -493.894 文件2: 320.856
在位置 689641 发现不同:  文件1: -2256.86 文件2: 287.912
在位置 689642 发现不同:  文件1: 9265.36 文件2: 636.522
在位置 689643 发现不同:  文件1: 13099.4 文件2: 303.181
在位置 689724 发现不同:  文件1: 1899.52 文件2: 321.349
在位置 689725 发现不同:  文件1: -870.091 文件2: 288.074
在位置 689726 发现不同:  文件1: 18820.5 文件2: 634.803
在位置 689727 发现不同:  文件1: 7535.61 文件2: 302.211
在位置 689808 发现不同:  文件1: 2401.77 文件2: 326.187
在位置 689809 发现不同:  文件1: -928.96 文件2: 288.286
在位置 689810 发现不同:  文件1: 14490.5 文件2: 620.396
在位置 689811 发现不同:  文件1: 7407.41 文件2: 302.586
在位置 689892 发现不同:  文件1: 1444.21 文件2: 396.48
在位置 689893 发现不同:  文件1: 1093.32 文件2: 292.537
在位置 689894 发现不同:  文件1: 6979.17 文件2: 481.182
在位置 689895 发现不同:  文件1: 12938.3 文件2: 294.73
在位置 689976 发现不同:  文件1: 2821.28 文件2: 444.61
在位置 689977 发现不同:  文件1: 1664.83 文件2: 304.662
在位置 689978 发现不同:  文件1: 5962.77 文件2: 381.361
在位置 689979 发现不同:  文件1: 5277.23 文件2: 266.361
在位置 690060 发现不同:  文件1: 73.339 文件2: 474.844
在位置 690061 发现不同:  文件1: 3056.7 文件2: 298.661
在位置 690062 发现不同:  文件1: 4210.04 文件2: 320.406
在位置 690063 发现不同:  文件1: 6136.63 文件2: 245.111
在位置 690144 发现不同:  文件1: -2075.72 文件2: 514.107
在位置 690145 发现不同:  文件1: 2107.16 文件2: 308.687
在位置 690146 发现不同:  文件1: 6913.44 文件2: 244.09
在位置 690147 发现不同:  文件1: 5081.65 文件2: 198.346
在位置 690228 发现不同:  文件1: -1759.74 文件2: 567.245
在位置 690229 发现不同:  文件1: -126.03 文件2: 319.858
在位置 690230 发现不同:  文件1: 6001.23 文件2: 143.118
在位置 690231 发现不同:  文件1: 2385.18 文件2: 178.722
在位置 690312 发现不同:  文件1: -1046.96 文件2: 584.807
在位置 690313 发现不同:  文件1: -1528.99 文件2: 374.467
在位置 690314 发现不同:  文件1: 5688.48 文件2: 110.058
在位置 690315 发现不同:  文件1: 5696.17 文件2: 290.126
在位置 690396 发现不同:  文件1: 1227.46 文件2: 584.744
在位置 690397 发现不同:  文件1: -1872.05 文件2: 374.595
在位置 690398 发现不同:  文件1: 4526.31 文件2: 109.854
在位置 690399 发现不同:  文件1: 9289.06 文件2: 289.338
在位置 690480 发现不同:  文件1: 1203.7 文件2: 30.2093
在位置 690481 发现不同:  文件1: 573.84 文件2: 366.824
在位置 690482 发现不同:  文件1: 1772.85 文件2: 60.0228
在位置 690483 发现不同:  文件1: 3066.16 文件2: 297.951
在位置 690564 发现不同:  文件1: 559.003 文件2: 41.7037
在位置 690565 发现不同:  文件1: 2110.95 文件2: 381.465
在位置 690566 发现不同:  文件1: 1091.56 文件2: 76.1933
在位置 690567 发现不同:  文件1: 3060.02 文件2: 274.791
在位置 690648 发现不同:  文件1: -2475.61 文件2: 117.805
在位置 690649 发现不同:  文件1: 686.148 文件2: 386.461
在位置 690650 发现不同:  文件1: 4112.09 文件2: 156.705
在位置 690651 发现不同:  文件1: 125.655 文件2: 297.91
在位置 690732 发现不同:  文件1: -1192.34 文件2: 118.541
在位置 690733 发现不同:  文件1: -1262.7 文件2: 386.799
在位置 690734 发现不同:  文件1: 1628.8 文件2: 156.404
在位置 690735 发现不同:  文件1: 2885.03 文件2: 297.81
在位置 690816 发现不同:  文件1: -1899.6 文件2: 118.211
在位置 690817 发现不同:  文件1: -1921.42 文件2: 386.988
在位置 690818 发现不同:  文件1: 6184.27 文件2: 154.957
在位置 690819 发现不同:  文件1: 5202.75 文件2: 298.95
在位置 690900 发现不同:  文件1: 82.8534 文件2: 211.091
在位置 690901 发现不同:  文件1: 69.0193 文件2: 374.298
